 +1.26426E+02,+1.70646E+00
 +1.26144E+02,+1.00135E+00
 +1.25969E+02,+1.89999E-01
 +1.25969E+02,+1.89999E-01
 +1.25616E+02,-1.27790E-01
 +1.25263E+02,-4.45578E-01
 +1.25263E+02,-4.45578E-01
 +1.24857E+02,-2.69106E-01
 +1.24416E+02,+1.33426E-02
 +1.24010E+02,+4.36971E-01
 +1.23746E+02,+8.42787E-01
 +1.23535E+02,+1.35416E+00
 +1.23448E+02,+1.81227E+00
 +1.23430E+02,+2.00599E+00
 +1.23430E+02,+2.00599E+00
 +1.23219E+02,+2.02386E+00
 +1.22480E+02,+2.37711E+00
 +1.21669E+02,+2.30853E+00
 +1.20824E+02,+2.31094E+00
 +1.20189E+02,+2.20752E+00
 +1.19696E+02,+2.03338E+00
 +1.19306E+02,+1.57712E+00
 +1.19249E+02,+7.13724E-01
 +1.19475E+02,-8.10301E-02
 +1.19475E+02,-8.10301E-02
 +1.19896E+02,-8.59330E-01
 +1.20388E+02,-1.46145E+00
 +1.20811E+02,-1.71008E+00
 +1.21234E+02,-1.95861E+00
 +1.21728E+02,-2.15418E+00
 +1.22223E+02,-2.34960E+00
 +1.22823E+02,-2.59799E+00
 +1.23424E+02,-2.84609E+00
 +1.23672E+02,-3.09361E+00
 +1.23706E+02,-3.94122E+00
 +1.23458E+02,-4.57644E+00
 +1.24060E+02,-4.70066E+00
 +1.24662E+02,-4.82436E+00
 +1.25282E+02,-4.78921E+00
 +1.25901E+02,-4.75351E+00
 +1.26432E+02,-4.47072E+00
 +1.26963E+02,-4.18755E+00
 +1.27325E+02,-3.71910E+00
 +1.27325E+02,-3.71910E+00
 +1.27510E+02,-3.16252E+00
 +1.27667E+02,-2.44696E+00
 +1.27666E+02,-1.75821E+00
 +1.27666E+02,-1.75821E+00
 +1.27241E+02,-1.38815E+00
 +1.26817E+02,-1.01801E+00
 +1.26393E+02,-6.47813E-01
 +1.25969E+02,-2.77582E-01
 +1.25969E+02,-2.77582E-01
 +1.25969E+02,+1.89999E-01
 +1.26144E+02,+1.00135E+00
 +1.26426E+02,+1.70646E+00
 +1.26426E+02,+1.70646E+00
