 -7.59163E+01,-1.57355E+01
 -7.52923E+01,-1.63302E+01
 -7.46095E+01,-1.68230E+01
 -7.39493E+01,-1.73735E+01
 -7.33997E+01,-1.77470E+01
 -7.27366E+01,-1.82567E+01
 -7.22664E+01,-1.87215E+01
 -7.17465E+01,-1.92981E+01
 -7.14865E+01,-1.98112E+01
 -7.13623E+01,-2.02491E+01
 -7.13228E+01,-2.07577E+01
 -7.12495E+01,-2.12622E+01
 -7.13068E+01,-2.19654E+01
 -7.13068E+01,-2.19654E+01
 -7.06833E+01,-2.17339E+01
 -7.00618E+01,-2.15000E+01
 -6.91138E+01,-2.15000E+01
 -6.81658E+01,-2.15000E+01
 -6.76552E+01,-2.15000E+01
 -6.71445E+01,-2.15000E+01
 -6.66339E+01,-2.15000E+01
 -6.61233E+01,-2.15000E+01
 -6.54275E+01,-2.14652E+01
 -6.47321E+01,-2.14275E+01
 -6.41386E+01,-2.13989E+01
 -6.35454E+01,-2.13683E+01
 -6.33600E+01,-2.07593E+01
 -6.31760E+01,-2.01502E+01
 -6.32865E+01,-1.95109E+01
 -6.33962E+01,-1.88716E+01
 -6.36168E+01,-1.83751E+01
 -6.38362E+01,-1.78783E+01
 -6.38563E+01,-1.74643E+01
 -6.45845E+01,-1.74023E+01
 -6.54189E+01,-1.71100E+01
 -6.57954E+01,-1.67293E+01
 -6.61705E+01,-1.63479E+01
 -6.66957E+01,-1.57138E+01
 -6.72176E+01,-1.50785E+01
 -6.74226E+01,-1.45267E+01
 -6.80077E+01,-1.40278E+01
 -6.85902E+01,-1.35274E+01
 -6.90461E+01,-1.33947E+01
 -6.95014E+01,-1.32611E+01
 -7.01246E+01,-1.30350E+01
 -7.07466E+01,-1.28075E+01
 -7.13917E+01,-1.25783E+01
 -7.20356E+01,-1.23476E+01
 -7.26548E+01,-1.24178E+01
 -7.32744E+01,-1.24865E+01
 -7.38500E+01,-1.31819E+01
 -7.44289E+01,-1.38760E+01
 -7.49219E+01,-1.44969E+01
 -7.54176E+01,-1.51167E+01
 -7.59163E+01,-1.57355E+01
 -7.59163E+01,-1.57355E+01
