 -6.15534E+01,+1.89589E+01
 -6.21765E+01,+1.92752E+01
 -6.28467E+01,+1.95743E+01
 -6.33598E+01,+1.96915E+01
 -6.37601E+01,+1.97242E+01
 -6.43436E+01,+1.97794E+01
 -6.51285E+01,+1.98329E+01
 -6.56940E+01,+1.98288E+01
 -6.62594E+01,+1.98246E+01
 -6.70405E+01,+1.97543E+01
 -6.75313E+01,+1.97213E+01
 -6.80218E+01,+1.96870E+01
 -6.88528E+01,+1.95890E+01
 -6.94148E+01,+1.96961E+01
 -6.99775E+01,+1.98015E+01
 -7.06265E+01,+2.00022E+01
 -7.12771E+01,+2.02005E+01
 -7.18044E+01,+2.02665E+01
 -7.23322E+01,+2.03310E+01
 -7.32385E+01,+2.02913E+01
 -7.39942E+01,+2.01659E+01
 -7.47486E+01,+2.00372E+01
 -7.52388E+01,+1.99902E+01
 -7.57287E+01,+1.99419E+01
 -7.63564E+01,+1.98453E+01
 -7.69834E+01,+1.97465E+01
 -7.76726E+01,+1.96228E+01
 -7.83607E+01,+1.94965E+01
 -7.90110E+01,+1.93815E+01
 -7.96604E+01,+1.92642E+01
 -8.02095E+01,+1.91597E+01
 -8.07579E+01,+1.90536E+01
 -8.12563E+01,+1.89598E+01
 -8.17541E+01,+1.88647E+01
 -8.16893E+01,+1.83332E+01
 -8.16248E+01,+1.78016E+01
 -8.22442E+01,+1.76907E+01
 -8.28646E+01,+1.76257E+01
 -8.37058E+01,+1.74809E+01
 -8.42479E+01,+1.73440E+01
 -8.49097E+01,+1.71066E+01
 -8.56714E+01,+1.69110E+01
 -8.63195E+01,+1.66945E+01
 -8.69661E+01,+1.64759E+01
 -8.77228E+01,+1.62506E+01
 -8.83510E+01,+1.59583E+01
 -8.88764E+01,+1.56222E+01
 -8.93716E+01,+1.52150E+01
 -8.97180E+01,+1.48151E+01
 -9.00373E+01,+1.43923E+01
 -9.04260E+01,+1.39172E+01
 -9.08103E+01,+1.33941E+01
 -9.08980E+01,+1.25837E+01
 -9.08980E+01,+1.25837E+01
 -9.02927E+01,+1.25426E+01
 -8.96190E+01,+1.22948E+01
 -8.89197E+01,+1.19992E+01
 -8.83190E+01,+1.16968E+01
 -8.78901E+01,+1.13967E+01
 -8.74621E+01,+1.10959E+01
 -8.69749E+01,+1.05473E+01
 -8.66480E+01,+1.02350E+01
 -8.66480E+01,+1.02350E+01
 -8.62479E+01,+1.03882E+01
 -8.59690E+01,+1.04886E+01
 -8.57164E+01,+1.05674E+01
 -8.54349E+01,+1.06269E+01
 -8.51238E+01,+1.06534E+01
 -8.47462E+01,+1.05933E+01
 -8.44241E+01,+1.05374E+01
 -8.40727E+01,+1.04479E+01
 -8.37824E+01,+1.03213E+01
 -8.34648E+01,+1.02088E+01
 -8.32085E+01,+1.00526E+01
 -8.30213E+01,+9.87311E+00
 -8.28019E+01,+9.76995E+00
 -8.25246E+01,+9.59940E+00
 -8.23126E+01,+9.50913E+00
 -8.20802E+01,+9.43984E+00
 -8.16542E+01,+9.44432E+00
 -8.14692E+01,+9.58708E+00
 -8.13063E+01,+9.77762E+00
 -8.10792E+01,+9.93537E+00
 -8.08790E+01,+1.00579E+01
 -8.08790E+01,+1.00579E+01
 -8.06357E+01,+1.01539E+01
 -8.03646E+01,+1.02712E+01
 -8.01053E+01,+1.03050E+01
 -7.97482E+01,+1.03894E+01
 -7.94321E+01,+1.04311E+01
 -7.92344E+01,+1.04145E+01
 -7.91511E+01,+1.04787E+01
 -7.89698E+01,+1.05795E+01
 -7.87455E+01,+1.06534E+01
 -7.84272E+01,+1.06388E+01
 -7.82289E+01,+1.06146E+01
 -7.81287E+01,+1.05470E+01
 -7.79217E+01,+1.04324E+01
 -7.76786E+01,+1.02696E+01
 -7.74993E+01,+1.00985E+01
 -7.72914E+01,+9.89982E+00
 -7.70829E+01,+9.63133E+00
 -7.69243E+01,+9.37587E+00
 -7.67653E+01,+9.06455E+00
 -7.66840E+01,+8.73130E+00
 -7.66840E+01,+8.73130E+00
 -7.67013E+01,+9.01654E+00
 -7.67056E+01,+9.37852E+00
 -7.67033E+01,+9.76145E+00
 -7.65944E+01,+1.00900E+01
